Flavor,Technique,Dataset,Duration,AD1_AUC,VUS_PR
Auto profile ,NeighborProfile,EDP,10690,0.31513737962166,0.31289295685671414
Auto profile ,NeighborProfile,EDP,4225,0.5740657578289062,0.33575120876849346
Auto profile ,NeighborProfile,EDP,6510,0.5223074502278544,0.3472972277406702
Auto profile ,NeighborProfile,EDP,2405,0.4742391426536332,0.411084894653571
Auto profile ,NeighborProfile,EDP,803,0.39765047752123517,0.30096741050830667
Auto profile ,NeighborProfile,EDP,2481,0.6732479063418473,0.3220459921485174
Auto profile ,NeighborProfile,EDP,4495,0.25174559347937764,0.31230982736100243
Auto profile ,NeighborProfile,EDP,6706,0.2740976481408819,0.3239869255241681
Auto profile ,NeighborProfile,EDP,3502,0.553467953357216,0.37138960806009
Auto profile ,NeighborProfile,EDP,7157,0.6707405834900224,0.3171452643652975
Auto profile ,NeighborProfile,EDP,4551,0.6708371339496004,0.3190154825851281
Auto profile ,NeighborProfile,EDP,1820,0.5758751346630574,0.396025380957336
Auto profile ,NeighborProfile,EDP,5512,0.5463397434404067,0.34712430370246894
Auto profile ,NeighborProfile,EDP,4012,0.5651121440641488,0.34051499217916814
Auto profile ,NeighborProfile,EDP,7576,0.28193266440256304,0.3251052741356367
Auto profile ,NeighborProfile,EDP,5473,0.4411805407707047,0.3128170321616478
Auto profile ,NeighborProfile,EDP,2443,0.6801132145508537,0.32885841839219915
Auto profile ,NeighborProfile,EDP,10479,0.562550891911275,0.3130543175727381
Auto profile ,NeighborProfile,EDP,15466,0.4384004628129006,0.3320777795967014
Auto profile ,NeighborProfile,EDP,4384,0.6646314221891289,0.30852864461967455
Auto profile ,NeighborProfile,EDP,10544,0.583555055338838,0.35207345764414155
Auto profile ,NeighborProfile,EDP,22499,0.6045928222085728,0.32084263568779575
Auto profile ,NeighborProfile,EDP,7319,0.34028673422386,0.3119624411310611
Auto profile ,NeighborProfile,EDP,5372,0.5736349033806811,0.339555785998555
Auto profile ,NeighborProfile,EDP,3713,0.6706551861566552,0.316891131878982
Auto profile ,NeighborProfile,EDP,5416,0.2046639865113123,0.3275263926424443
Auto profile ,NeighborProfile,EDP,2814,0.3100236274799042,0.3103864309641303
Auto profile ,NeighborProfile,EDP,13066,0.5345719561578137,0.35475362539530814
Auto profile ,NeighborProfile,EDP,4800,0.2178245920535412,0.3036316681042827
Auto profile ,NeighborProfile,EDP,2104,0.43947502068620303,0.33448353242009216
Auto profile ,NeighborProfile,EDP,1199,0.6776743670710764,0.3266265074399853
Auto profile ,NeighborProfile,EDP,2324,0.6841218773656321,0.336557766775364
Auto profile ,Distance Based k (semi),EDP,149,0.6085656982611002,0.3538304295646567
Auto profile ,Distance Based k (semi),EDP,211,0.9639676310026294,0.3864996100310532
Auto profile ,Distance Based k (semi),EDP,225,0.6773584905660377,0.32577050075413155
Auto profile ,Distance Based k (semi),EDP,184,0.9269890601064258,0.37228913710645417
Auto profile ,Distance Based k (semi),EDP,186,0.3630070347200415,0.3287034131548702
Auto profile ,Distance Based k (semi),EDP,271,0.5436829515801681,0.327615371527344
Auto profile ,Distance Based k (semi),EDP,205,0.33195391482212233,0.32452587565019875
Auto profile ,Distance Based k (semi),EDP,154,0.6406820376658315,0.35814233680758084
Auto profile ,Distance Based k (semi),EDP,236,0.9153275063569507,0.3707634570418663
Auto profile ,Distance Based k (semi),EDP,154,0.6406820376658315,0.35814233680758084
Auto profile ,Distance Based k (semi),EDP,177,0.3035034324564563,0.32697777748701057
Auto profile ,Distance Based k (semi),EDP,152,0.783467216522027,0.36137472175710056
Auto profile ,Distance Based k (semi),EDP,154,0.533260909956937,0.3452905950634096
Auto profile ,Distance Based k (semi),EDP,174,0.9528339975618871,0.3796058592987308
Auto profile ,Distance Based k (semi),EDP,197,0.9180454155376876,0.36920651944277805
Auto profile ,Distance Based k (semi),EDP,144,0.5861298865711485,0.3501538977188463
Auto profile ,Distance Based k (semi),EDP,231,0.6034946596974983,0.3266824253787563
Auto profile ,Distance Based k (semi),EDP,156,0.7976465567938011,0.3612816955451602
Auto profile ,Distance Based k (semi),EDP,187,0.5080896117378952,0.31163194462118204
Auto profile ,Distance Based k (semi),EDP,182,0.9601201190182932,0.38605171889957085
Auto profile ,Distance Based k (semi),EDP,251,0.6788149350649351,0.32909181548134686
Auto profile ,Distance Based k (semi),EDP,166,0.7182044924454125,0.3620978377700683
Auto profile ,Distance Based k (semi),EDP,151,0.6085656982611002,0.3538304295646567
Auto profile ,Distance Based k (semi),EDP,188,0.7236696612259451,0.35853908217088204
Auto profile ,Distance Based k (semi),EDP,172,0.6774459477033205,0.3523447665547836
Auto profile ,Distance Based k (semi),EDP,186,0.32669365727825544,0.3309478618732014
Auto profile ,Distance Based k (semi),EDP,218,0.5395565240703707,0.3286733123508634
Auto profile ,Distance Based k (semi),EDP,155,0.783467216522027,0.36137472175710056
Auto profile ,Distance Based k (semi),EDP,189,0.35934694931392075,0.3301321622278858
Auto profile ,Distance Based k (semi),EDP,158,0.6406820376658315,0.35814233680758084
Auto profile ,Distance Based k (semi),EDP,202,0.33142304731854905,0.3270250169164132
Auto profile ,Distance Based k (semi),EDP,168,0.3610747995551741,0.3305528946639293
Auto profile ,Distance Based k (semi),EDP,192,0.3618363465000417,0.3297629175680232
Auto profile ,Distance Based k (semi),EDP,262,0.5459647861206149,0.32873474883890946
Auto profile ,Distance Based k (semi),EDP,187,0.5080896117378952,0.31163194462118204
Auto profile ,Distance Based k (semi),EDP,164,0.9323568221634098,0.3742897238697199
Auto profile ,Distance Based k (semi),EDP,191,0.3701028000728399,0.33003404782686857
Auto profile ,Distance Based k (semi),EDP,243,0.7666104146576664,0.34803051702946697
Auto profile ,Distance Based k (semi),EDP,151,0.7957667015928533,0.3592370717116298
Auto profile ,Distance Based k (semi),EDP,192,0.3210368594457539,0.32510225612748866
Auto profile ,Distance Based k (semi),EDP,185,0.5080896117378952,0.31163194462118204
Auto profile ,Distance Based k (semi),EDP,145,0.28066526107878087,0.29422690993791906
Auto profile ,Distance Based k (semi),EDP,204,0.2699553223987839,0.32732080033077676
Auto profile ,Distance Based k (semi),EDP,140,0.4453293452795298,0.32377972521046666
Auto profile ,Distance Based k (semi),EDP,185,0.3630070347200415,0.3287034131548702
Auto profile ,Distance Based k (semi),EDP,199,0.3545840357410285,0.32782485730532884
Auto profile ,Distance Based k (semi),EDP,169,0.9528339975618871,0.3796058592987308
Auto profile ,Distance Based k (semi),EDP,174,0.35453294251828216,0.32867309756140656
Auto profile ,Distance Based k (semi),EDP,209,0.9639676310026294,0.3864996100310532
Auto profile ,Distance Based k (semi),EDP,124,0.2739918602934415,0.3035763657849122
Auto profile ,ProfileBased,EDP,379,0.6737381800319293,0.3303075285773476
Auto profile ,ProfileBased,EDP,358,0.6722461674893551,0.32848154263353474
Auto profile ,ProfileBased,EDP,250,0.5365961958931558,0.325342628434792
Auto profile ,ProfileBased,EDP,376,0.5866496856240224,0.32909111136670166
Auto profile ,ProfileBased,EDP,420,0.6724960728559782,0.32908353773706495
Auto profile ,ProfileBased,EDP,260,0.5365961958931558,0.325342628434792
Auto profile ,ProfileBased,EDP,428,0.6737381800319293,0.3303075285773476
Auto profile ,ProfileBased,EDP,350,0.6084421641791045,0.346092069973019
Auto profile ,ProfileBased,EDP,385,0.6722461674893551,0.32848154263353474
Auto profile ,ProfileBased,EDP,299,0.9781881031686218,0.40346899897488775
Auto profile ,ProfileBased,EDP,305,0.9795981983523143,0.407857194077957
Auto profile ,ProfileBased,EDP,279,0.9728586567078499,0.39357646941523416
Auto profile ,ProfileBased,EDP,332,0.924464029437926,0.36995678165744095
Auto profile ,OneClassSVM,EDP,106,0.9538816155772518,0.3965257083153826
Auto profile ,OneClassSVM,EDP,115,0.4440545637251063,0.35556308886082405
Auto profile ,OneClassSVM,EDP,108,0.621408792229873,0.38486585218453456
Auto profile ,OneClassSVM,EDP,112,0.4440545637251063,0.35556308886082405
Auto profile ,OneClassSVM,EDP,123,0.5861031513374181,0.3342360673755567
Auto profile ,OneClassSVM,EDP,132,0.585666099446584,0.33374472216263606
Auto profile ,OneClassSVM,EDP,118,0.7512511309360824,0.3824200794388011
Auto profile ,OneClassSVM,EDP,114,0.6388820075692365,0.4317581563066011
Auto profile ,OneClassSVM,EDP,173,0.4002117670593335,0.3244488818782231
Auto profile ,OneClassSVM,EDP,138,0.6428697307051606,0.33793202123009025
Auto profile ,OneClassSVM,EDP,158,0.6103162560502583,0.33839360511577465
Auto profile ,OneClassSVM,EDP,120,0.6706653800145739,0.36080587922119234
Auto profile ,OneClassSVM,EDP,108,0.9234114726551923,0.3861372550200217
Auto profile ,OneClassSVM,EDP,159,0.6667768132175861,0.6316645547172854
Auto profile ,OneClassSVM,EDP,136,0.3994683631730973,0.3207948203165301
Auto profile ,OneClassSVM,EDP,120,0.665835708103238,0.649464073894237
Auto profile ,OneClassSVM,EDP,104,0.5251961126300051,0.30924947923739493
Auto profile ,OneClassSVM,EDP,101,0.5615079415042896,0.3727532342169694
Auto profile ,OneClassSVM,EDP,164,0.6668236085421221,0.6316587685499574
Auto profile ,OneClassSVM,EDP,150,0.6267583408539472,0.3553216096344682
Auto profile ,OneClassSVM,EDP,104,0.9224643422169878,0.43930435618093155
Auto profile ,OneClassSVM,EDP,103,0.9605338388096738,0.39545544608100053
Auto profile ,OneClassSVM,EDP,110,0.6630819793686341,0.6530763595400376
Auto profile ,OneClassSVM,EDP,115,0.4440545637251063,0.35556308886082405
Auto profile ,OneClassSVM,EDP,111,0.6399959625176967,0.4361958237580207
Auto profile ,OneClassSVM,EDP,99,0.5410748705943123,0.31657778652226787
Auto profile ,OneClassSVM,EDP,105,0.910397116401685,0.43502914988233365
Auto profile ,OneClassSVM,EDP,155,0.5728730993436875,0.3378378419903016
Auto profile ,OneClassSVM,EDP,115,0.5603946964843903,0.35907012070548494
Auto profile ,OneClassSVM,EDP,93,0.5501256733292417,0.30796468358021656
Auto profile ,OneClassSVM,EDP,146,0.7012051944008406,0.34599254403247387
Auto profile ,OneClassSVM,EDP,161,0.6740976152918252,0.3182254786087362
Auto profile ,OneClassSVM,EDP,129,0.6930113082232829,0.3657535114315424
Auto profile ,OneClassSVM,EDP,105,0.9295121969434356,0.4117537201386886
Auto profile ,OneClassSVM,EDP,163,0.45518304926591313,0.3309420612580536
Auto profile ,OneClassSVM,EDP,102,0.6565778094623717,0.4282661940929387
Auto profile ,OneClassSVM,EDP,113,0.6763005067076836,0.4238985113931716
Auto profile ,OneClassSVM,EDP,170,0.7255863256923281,0.3371973780000535
Auto profile ,OneClassSVM,EDP,153,0.6662065431221174,0.6352999958032324
Auto profile ,OneClassSVM,EDP,136,0.3859919191067903,0.3091702355863614
Auto profile ,OneClassSVM,EDP,107,0.8932941210694567,0.3930397371276744
Auto profile ,OneClassSVM,EDP,141,0.3927360874961344,0.3265990248742508
Auto profile ,OneClassSVM,EDP,128,0.367656745069933,0.35620448536712296
Auto profile ,OneClassSVM,EDP,107,0.738670217336619,0.38896141819704494
Auto profile ,OneClassSVM,EDP,112,0.6634542277810507,0.6519013630470717
Auto profile ,OneClassSVM,EDP,149,0.9596500169894665,0.4315508520848725
Auto profile ,OneClassSVM,EDP,124,0.5966693758331728,0.3322224600562289
Auto profile ,OneClassSVM,EDP,163,0.6761205766710354,0.31952154256622495
Auto profile ,OneClassSVM,EDP,158,0.3661743490349337,0.3287226172052676
Auto profile ,OneClassSVM,EDP,110,0.3671385920115937,0.3537316946306324
Auto profile ,IsolationForest,EDP,144,0.5697629121233292,0.37351760997367567
Auto profile ,IsolationForest,EDP,138,0.7255639318959525,0.4175065109136429
Auto profile ,IsolationForest,EDP,147,0.874327074707331,0.46916374157427426
Auto profile ,IsolationForest,EDP,146,0.46028663379132256,0.371663258554575
Auto profile ,IsolationForest,EDP,144,0.39604287615024153,0.3712106071785382
Auto profile ,IsolationForest,EDP,147,0.6287138918976976,0.4490475287660184
Auto profile ,IsolationForest,EDP,149,0.863600509290865,0.47613250063121404
Auto profile ,IsolationForest,EDP,139,0.8808643014748859,0.47281119262956073
Auto profile ,IsolationForest,EDP,138,0.5524256561021239,0.3800411276698598
Auto profile ,IsolationForest,EDP,137,0.16166364905622993,0.36800843156691987
Auto profile ,IsolationForest,EDP,142,0.9433663679084271,0.49766277715703
Auto profile ,IsolationForest,EDP,139,0.9116242451251365,0.452828569672673
Auto profile ,IsolationForest,EDP,133,0.21694930503130758,0.3518539607801122
Auto profile ,IsolationForest,EDP,144,0.5949343750575457,0.3648602878477407
Auto profile ,IsolationForest,EDP,139,0.892476862728697,0.4552394645195308
Auto profile ,IsolationForest,EDP,140,0.9288977280875554,0.46817834142234943
Auto profile ,IsolationForest,EDP,134,0.16182380184923345,0.36806183395091796
Auto profile ,IsolationForest,EDP,135,0.21315630291797938,0.370449782446455
Auto profile ,IsolationForest,EDP,140,0.8524133049467606,0.416725034660539
Auto profile ,IsolationForest,EDP,138,0.7967503193081138,0.43044665925772085
Auto profile ,IsolationForest,EDP,138,0.9040578320923448,0.4548011004983982
Auto profile ,IsolationForest,EDP,145,0.43635830672901044,0.3816674912766616
Auto profile ,IsolationForest,EDP,146,0.599655171982348,0.3742893828889537
Auto profile ,IsolationForest,EDP,144,0.5905248749957006,0.36516872736690514
Auto profile ,IsolationForest,EDP,144,0.6475190071137099,0.3679985521293252
Auto profile ,IsolationForest,EDP,141,0.8037098362014111,0.4180926155367856
Auto profile ,IsolationForest,EDP,143,0.7844107162582129,0.4077331087605182
Auto profile ,IsolationForest,EDP,141,0.8832372368519283,0.46852129670674597
Auto profile ,IsolationForest,EDP,133,0.8689818906044685,0.46122703647574553
Auto profile ,IsolationForest,EDP,142,0.5872300045589903,0.45512996931990596
Auto profile ,IsolationForest,EDP,143,0.5751401959922247,0.37687736617202444
Auto profile ,IsolationForest,EDP,149,0.5124600054188877,0.3634301008261223
Auto profile ,IsolationForest,EDP,140,0.9254773204071285,0.46551246164809446
Auto profile ,IsolationForest,EDP,143,0.8538102960592663,0.4059561384097534
Auto profile ,IsolationForest,EDP,152,0.5242542373807721,0.36089875374070307
Auto profile ,IsolationForest,EDP,142,0.6298020523555417,0.3737102601688008
Auto profile ,IsolationForest,EDP,145,0.8011671592725983,0.4112524982546998
Auto profile ,IsolationForest,EDP,141,0.6758915292281418,0.4772886710214142
Auto profile ,IsolationForest,EDP,139,0.8482439037107619,0.47487170432167547
Auto profile ,IsolationForest,EDP,140,0.4846134632081216,0.43585790657258705
Auto profile ,IsolationForest,EDP,144,0.5866121872894048,0.36419032112124544
Auto profile ,IsolationForest,EDP,136,0.21836338342950096,0.3698365828001579
Auto profile ,IsolationForest,EDP,148,0.4627803232237829,0.3644349042375188
Auto profile ,IsolationForest,EDP,150,0.5988766450896891,0.3687282451738392
Auto profile ,IsolationForest,EDP,148,0.5726851710806075,0.37340328024340264
Auto profile ,IsolationForest,EDP,140,0.8923455302375,0.49409233397499097
Auto profile ,IsolationForest,EDP,142,0.8679376854430194,0.47021945948535554
Auto profile ,IsolationForest,EDP,142,0.7897244747523179,0.39938128797840444
Auto profile ,IsolationForest,EDP,144,0.6454294510680879,0.3664370174011177
Auto profile ,IsolationForest,EDP,141,0.585266556486539,0.3687106013751356
Classification ,XGBOOST,Formula 1,1927,0.11328996675712222,0.14865790494172243
Classification ,XGBOOST,Formula 1,1798,0.1522585316566435,0.15427934413220656
Classification ,XGBOOST,Formula 1,1935,0.11328996675712222,0.14865790494172243
Classification ,XGBOOST,Formula 1,1772,0.1522585316566435,0.15427934413220656
Classification ,XGBOOST,Formula 1,2847,0.12260331917916459,0.15391594601822695
Classification ,XGBOOST,Formula 1,3107,0.11050043793996756,0.14694160171449608
Classification ,XGBOOST,Formula 1,2991,0.11815568687383074,0.15087239573482902
Classification ,XGBOOST,Formula 1,2388,0.16984656446829674,0.17616880814678265
Classification ,XGBOOST,Formula 1,3141,0.11050043793996756,0.14694160171449608
Classification ,XGBOOST,Formula 1,2967,0.11815568687383074,0.15087239573482902
Classification ,XGBOOST,Formula 1,2857,0.12043260757784419,0.15392093986721528
Classification ,XGBOOST,Formula 1,3210,0.10642880741826147,0.1416546098033428
Classification ,XGBOOST,Formula 1,2864,0.13764729842884382,0.1542792779559166
Classification ,XGBOOST,Formula 1,2858,0.12629271437218687,0.15384928341967363
Classification ,XGBOOST,Formula 1,3121,0.11050043793996756,0.14694160171449608
Classification ,XGBOOST,Formula 1,3108,0.11050043793996756,0.14694160171449608
Classification ,XGBOOST,Formula 1,3071,0.11050043793996756,0.14694160171449608
Classification ,XGBOOST,Formula 1,2422,0.1553878402067141,0.17326439490616094
Classification ,XGBOOST,Formula 1,2848,0.12260331917916459,0.15391594601822695
Classification ,XGBOOST,Formula 1,2855,0.1522585316566435,0.15427934413220656
Classification ,XGBOOST,Formula 1,2859,0.13217826221917478,0.15391602286723227
Classification ,XGBOOST,Formula 1,2413,0.16984656446829674,0.17616880814678265
Classification ,XGBOOST,Formula 1,3217,0.10642880741826147,0.1416546098033428
Classification ,XGBOOST,Formula 1,2895,0.12096424538385019,0.15357761523866942
Classification ,XGBOOST,Formula 1,2974,0.11815568687383074,0.15087239573482902
Classification ,XGBOOST,Formula 1,2956,0.11815568687383074,0.15087239573482902
Classification ,XGBOOST,Formula 1,2859,0.12096424538385019,0.15357761523866942
Classification ,XGBOOST,Formula 1,3197,0.10642880741826147,0.1416546098033428
Classification ,XGBOOST,Formula 1,2816,0.1522585316566435,0.15427934413220656
Classification ,XGBOOST,Formula 1,2882,0.12260331917916459,0.15391594601822695
Classification ,XGBOOST,Formula 1,2870,0.13764729842884382,0.1542792779559166
Classification ,XGBOOST,Formula 1,2862,0.1522585316566435,0.15427934413220656
